"Category","Path","LineNumber","Line"
"局部变量缺少//注释","Code\02_Module\Src\mod_motor.c","94","for (uint8_t i = 0U; i < MOD_MOTOR_MAX; i++)"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","102","// 3. 鎷疯礉鏄犲皠骞惰缃粦瀹氭垚鍔熸爣蹇椼€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","106","// 4. 杩斿洖鎴愬姛銆?"
"占位注释","Code\02_Module\Src\mod_motor.c","111","* @brief  函数说明：mod_motor_unbind_map"
"占位注释","Code\02_Module\Src\mod_motor.c","113","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","118","// 1. 浠呮竻绌虹粦瀹氭爣蹇楋紝鏄犲皠缂撳瓨淇濈暀锛堥噸鏂扮粦瀹氭椂浼氳鐩栵級銆?"
"占位注释","Code\02_Module\Src\mod_motor.c","123","* @brief  函数说明：mod_motor_is_bound"
"占位注释","Code\02_Module\Src\mod_motor.c","125","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","130","// 1. 鐩存帴杩斿洖褰撳墠缁戝畾鐘舵€併€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","159","// 1. 璁剧疆IN1銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","162","// 2. 璁剧疆IN2銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","171","// 1. 鑻ョ‖浠舵湭灏辩华锛岀洿鎺ヨ繑鍥炪€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","177","// 2. 鏍规嵁绗﹀彿鍐冲畾鏂瑰悜锛涚鍙蜂负0鏃舵墽琛屾粦琛岃緭鍑恒€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","192","// 3. 涓嬪彂PWM鍗犵┖姣斻€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","201","// 1. TB6612鐭埞锛欼N1/IN2鍚屾椂鎷夐珮銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","204","// 2. 鑻WM宸插氨缁紝鎷夊埌鏈€澶у崰绌烘瘮澧炲己鍒硅溅鍔涘害銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","216","// 1. 婊戣妯″紡锛欼N1/IN2鍚屾椂鎷変綆銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","219","// 2. 鑻WM宸插氨缁紝鍗犵┖姣旀竻闆躲€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","227","* @brief 鐪熸鎵ц椹卞姩鎸囦护锛堝凡杩囬浂淇濇姢鍚庯級"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","236","// 1. 鎻愬彇鏂瑰悜绗﹀彿鍜岀粷瀵瑰崰绌烘瘮銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","248","// 2. 鎵ц椹卞姩銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","251","// 3. 璁板綍鏈瀹為檯杈撳嚭鏂瑰悜銆?"
"占位注释","Code\02_Module\Src\mod_motor.c","256","* @brief  函数说明：mod_motor_init"
"占位注释","Code\02_Module\Src\mod_motor.c","258","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","263","// 1. 寮哄埗缁戝畾妫€鏌ワ細鏈粦瀹氭椂鐩存帴鎶婄姸鎬佹爣涓轰笉鍙敤骞堕€€鍑恒€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","270","// 2. 閬嶅巻鎵€鏈夌數鏈洪€氶亾鎵ц鍒濆鍖栥€?"
"局部变量缺少//注释","Code\02_Module\Src\mod_motor.c","271","for (uint8_t i = 0U; i < MOD_MOTOR_MAX; i++)"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","278","// 2.1 鍏堟竻绌虹姸鎬佹満杩愯鐘舵€併€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","287","// 2.2 鍒濆鍖栧苟鍚姩PWM銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","298","// 2.3 鍒濆鍖栧苟鍚姩缂栫爜鍣ㄣ€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","308","// 2.4 鍙湁涓ら」閮芥垚鍔熸墠绠楃‖浠跺氨缁€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","311","// 2.5 涓婄數榛樿杩涘叆婊戣瀹夊叏鎬併€?"
"占位注释","Code\02_Module\Src\mod_motor.c","317","* @brief  函数说明：mod_motor_set_mode"
"占位注释","Code\02_Module\Src\mod_motor.c","318","* @param id 参数说明"
"占位注释","Code\02_Module\Src\mod_motor.c","319","* @param mode 参数说明"
"占位注释","Code\02_Module\Src\mod_motor.c","320","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","325","// 1. ID闈炴硶鐩存帴杩斿洖銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","331","// 2. 妯″潡鏈粦瀹氭椂鐩存帴杩斿洖銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","337","// 3. 璁板綍妯″紡骞舵竻闄よ繃闆舵寕璧锋爣蹇椼€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","341","// 4. 鏍规嵁妯″紡鐩存帴鏂藉姞杈撳嚭銆?"
"占位注释","Code\02_Module\Src\mod_motor.c","353","* @brief  函数说明：mod_motor_set_duty"
"占位注释","Code\02_Module\Src\mod_motor.c","354","* @param id 参数说明"
"占位注释","Code\02_Module\Src\mod_motor.c","355","* @param duty 参数说明"
"占位注释","Code\02_Module\Src\mod_motor.c","356","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","365","// 1. ID闈炴硶鐩存帴杩斿洖銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","371","// 2. 妯″潡鏈粦瀹氱洿鎺ヨ繑鍥炪€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","379","// 3. 纭欢鏈氨缁垨妯″紡闈濪RIVE鏃讹紝涓嶅搷搴斿崰绌烘瘮鍛戒护銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","385","// 4. 鍏堥檺骞咃紝鍐嶆彁鍙栨柟鍚戠鍙枫€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","396","// 5. 鑻ュ彂鐢熷弽鍚戝垏鎹紝鎵ц杩囬浂淇濇姢銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","406","// 6. 鍚屽悜鎴栭潤姝㈠惎鍔紝鐩存帴鎵ц锛涜嫢澶勪簬鎸傝捣鏈燂紝浠呮洿鏂版寕璧峰€笺€?"
"占位注释","Code\02_Module\Src\mod_motor.c","419","* @brief  函数说明：mod_motor_tick"
"占位注释","Code\02_Module\Src\mod_motor.c","421","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","426","// 1. 妯″潡鏈粦瀹氭椂鐩存帴杩斿洖銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","432","// 2. 閬嶅巻鎵€鏈夐€氶亾鍒锋柊鐘舵€併€?"
"局部变量缺少//注释","Code\02_Module\Src\mod_motor.c","433","for (uint8_t i = 0U; i < MOD_MOTOR_MAX; i++)"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","437","// 2.1 纭欢灏辩华鏃舵洿鏂伴€熷害鍜屼綅缃€?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","443","// 2.2 澶勭悊杩囬浂鎸傝捣鍛戒护銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","455","// 2.3 纭欢鏈氨缁椂閫熷害璇绘暟寮哄埗褰掗浂銆?"
"占位注释","Code\02_Module\Src\mod_motor.c","462","* @brief  函数说明：mod_motor_get_speed"
"占位注释","Code\02_Module\Src\mod_motor.c","463","* @param id 参数说明"
"占位注释","Code\02_Module\Src\mod_motor.c","464","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","469","// 1. ID闈炴硶鐩存帴杩斿洖0銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","475","// 2. 妯″潡鏈粦瀹氱洿鎺ヨ繑鍥?銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","481","// 3. 杩斿洖缂撳瓨閫熷害銆?"
"占位注释","Code\02_Module\Src\mod_motor.c","486","* @brief  函数说明：mod_motor_get_position"
"占位注释","Code\02_Module\Src\mod_motor.c","487","* @param id 参数说明"
"占位注释","Code\02_Module\Src\mod_motor.c","488","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","493","// 1. ID闈炴硶鐩存帴杩斿洖0銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","499","// 2. 妯″潡鏈粦瀹氱洿鎺ヨ繑鍥?銆?"
"乱码注释/文本","Code\02_Module\Src\mod_motor.c","505","// 3. 杩斿洖绱浣嶇疆銆?"
"占位注释","Code\02_Module\Src\mod_oled.c","3","* @brief   代码文件功能说明"
"占位注释","Code\02_Module\Src\mod_oled.c","36","* @brief  函数说明：OLED_I2C_WaitReady"
"占位注释","Code\02_Module\Src\mod_oled.c","37","* @param timeout_ms 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","38","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","64","* @brief  函数说明：OLED_I2C_TransmitFrame"
"占位注释","Code\02_Module\Src\mod_oled.c","65","* @param frame 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","66","* @param len 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","67","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","125","* @brief  函数说明：HAL_I2C_MasterTxCpltCallback"
"占位注释","Code\02_Module\Src\mod_oled.c","126","* @param hi2c 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","127","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","140","* @brief  函数说明：HAL_I2C_ErrorCallback"
"占位注释","Code\02_Module\Src\mod_oled.c","141","* @param hi2c 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","142","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","156","* @brief  函数说明：OLED_WriteCommand"
"占位注释","Code\02_Module\Src\mod_oled.c","157","* @param command 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","158","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","172","* @brief  函数说明：OLED_WriteData"
"占位注释","Code\02_Module\Src\mod_oled.c","173","* @param data 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","174","* @param count 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","175","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","199","* @brief  函数说明：OLED_SetCursor"
"占位注释","Code\02_Module\Src\mod_oled.c","200","* @param page 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","201","* @param x 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","202","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","214","* @brief  函数说明：OLED_Pow"
"占位注释","Code\02_Module\Src\mod_oled.c","215","* @param x 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","216","* @param y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","217","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","234","* @brief  函数说明：OLED_AngleInRange"
"占位注释","Code\02_Module\Src\mod_oled.c","235","* @param angle 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","236","* @param start_angle 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","237","* @param end_angle 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","238","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","253","* @brief  函数说明：OLED_TriArea2"
"占位注释","Code\02_Module\Src\mod_oled.c","254","* @param x1 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","255","* @param y1 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","256","* @param x2 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","257","* @param y2 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","258","* @param x3 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","259","* @param y3 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","260","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","290","* @brief  函数说明：OLED_BindI2C"
"占位注释","Code\02_Module\Src\mod_oled.c","291","* @param hi2c 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","292","* @param dev_addr 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","293","* @param timeout_ms 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","294","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","316","* @brief  函数说明：OLED_UnbindI2C"
"占位注释","Code\02_Module\Src\mod_oled.c","318","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","335","* @brief  函数说明：OLED_IsBoundI2C"
"占位注释","Code\02_Module\Src\mod_oled.c","337","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","347","* @brief  函数说明：mod_oled_bind_i2c"
"占位注释","Code\02_Module\Src\mod_oled.c","348","* @param hi2c 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","349","* @param dev_addr 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","350","* @param timeout_ms 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","351","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","360","* @brief  函数说明：mod_oled_unbind_i2c"
"占位注释","Code\02_Module\Src\mod_oled.c","362","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","371","* @brief  函数说明：mod_oled_is_bound_i2c"
"占位注释","Code\02_Module\Src\mod_oled.c","373","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","382","* @brief  函数说明：mod_oled_init"
"占位注释","Code\02_Module\Src\mod_oled.c","384","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","392","* @brief  函数说明：mod_oled_update"
"占位注释","Code\02_Module\Src\mod_oled.c","394","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","403","* @brief  函数说明：mod_oled_clear"
"占位注释","Code\02_Module\Src\mod_oled.c","405","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","414","* @brief  函数说明：mod_oled_show_string"
"占位注释","Code\02_Module\Src\mod_oled.c","415","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","416","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","417","* @param String 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","418","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","419","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","428","* @brief  函数说明：mod_oled_show_num"
"占位注释","Code\02_Module\Src\mod_oled.c","429","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","430","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","431","* @param Number 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","432","* @param Length 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","433","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","434","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","443","* @brief  函数说明：mod_oled_show_float_num"
"占位注释","Code\02_Module\Src\mod_oled.c","444","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","445","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","446","* @param Number 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","447","* @param IntLength 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","448","* @param FraLength 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","449","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","450","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","464","* @brief  函数说明：OLED_Init"
"占位注释","Code\02_Module\Src\mod_oled.c","466","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","511","* @brief  函数说明：OLED_Update"
"占位注释","Code\02_Module\Src\mod_oled.c","513","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","529","* @brief  函数说明：OLED_UpdateArea"
"占位注释","Code\02_Module\Src\mod_oled.c","530","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","531","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","532","* @param Width 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","533","* @param Height 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","534","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","572","* @brief  函数说明：OLED_Clear"
"占位注释","Code\02_Module\Src\mod_oled.c","574","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","584","* @brief  函数说明：OLED_ClearArea"
"占位注释","Code\02_Module\Src\mod_oled.c","585","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","586","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","587","* @param Width 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","588","* @param Height 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","589","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","624","* @brief  函数说明：OLED_Reverse"
"占位注释","Code\02_Module\Src\mod_oled.c","626","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","645","* @brief  函数说明：OLED_ReverseArea"
"占位注释","Code\02_Module\Src\mod_oled.c","646","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","647","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","648","* @param Width 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","649","* @param Height 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","650","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","685","* @brief  函数说明：OLED_ShowChar"
"占位注释","Code\02_Module\Src\mod_oled.c","686","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","687","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","688","* @param Char 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","689","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","690","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","717","* @brief  函数说明：OLED_ShowString"
"占位注释","Code\02_Module\Src\mod_oled.c","718","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","719","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","720","* @param String 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","721","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","722","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","744","* @brief  函数说明：OLED_ShowNum"
"占位注释","Code\02_Module\Src\mod_oled.c","745","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","746","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","747","* @param Number 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","748","* @param Length 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","749","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","750","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","767","* @brief  函数说明：OLED_ShowSignedNum"
"占位注释","Code\02_Module\Src\mod_oled.c","768","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","769","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","770","* @param Number 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","771","* @param Length 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","772","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","773","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_oled.c","797","* @brief  函数说明：OLED_ShowHexNum"
"占位注释","Code\02_Module\Src\mod_oled.c","798","* @param X 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","799","* @param Y 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","800","* @param Number 参数说明"
"占位注释","Code\02_Module\Src\mod_oled.c","801","* @param Length 参数说明"
